index,store,product,sales,date,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5
59,2,tropicana,6784,2019-05-13,3.07,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
60,2,tropicana,6271,2019-05-20,3.07,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
61,2,tropicana,5311,2019-05-27,3.07,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
62,2,tropicana,9216,2019-06-03,3.11,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
169,2,minute.maid,135936,2019-05-13,1.69,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
170,2,minute.maid,5056,2019-05-20,2.39,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
171,2,minute.maid,27968,2019-05-27,1.49,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
172,2,minute.maid,4736,2019-06-03,2.39,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
279,2,dominicks,6976,2019-05-13,1.65,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
280,2,dominicks,4159,2019-05-20,1.99,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
281,2,dominicks,3328,2019-05-27,1.83,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
282,2,dominicks,12095,2019-06-03,1.69,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613
397,5,tropicana,7231,2019-05-20,2.94,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
398,5,tropicana,7168,2019-05-27,2.94,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
399,5,tropicana,7872,2019-06-03,2.94,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
513,5,minute.maid,5824,2019-05-20,2.26,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
514,5,minute.maid,50112,2019-05-27,1.49,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
515,5,minute.maid,5183,2019-06-03,2.26,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
629,5,dominicks,4416,2019-05-20,1.58,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
630,5,dominicks,1855,2019-05-27,1.58,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
631,5,dominicks,6528,2019-06-03,1.58,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837
746,8,tropicana,5887,2019-05-13,2.94,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
747,8,tropicana,6336,2019-05-20,2.94,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
748,8,tropicana,5887,2019-05-27,2.94,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
749,8,tropicana,6080,2019-06-03,2.94,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
864,8,minute.maid,335808,2019-05-13,1.69,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
865,8,minute.maid,13120,2019-05-20,1.99,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
866,8,minute.maid,49663,2019-05-27,1.49,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
867,8,minute.maid,10879,2019-06-03,1.99,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947
